,0,1,2
235,1,4,1.145234899328859
236,1,4,1.1585906040268457
237,1,4,1.1719463087248323
238,1,4,1.185302013422819
239,1,4,1.1986577181208053
240,1,4,1.212013422818792
241,1,4,1.2253691275167786
242,1,4,1.2387248322147653
243,1,4,1.2520805369127517
244,1,4,1.2654362416107383
245,1,4,1.278791946308725
246,1,4,1.2921476510067114
247,1,4,1.305503355704698
248,1,4,1.3188590604026846
249,1,4,1.3322147651006713
250,1,4,1.3455704697986577
251,1,4,1.3589261744966443
252,1,4,1.372281879194631
253,1,4,1.3856375838926176
254,1,4,1.398993288590604
255,1,4,1.4123489932885906
256,1,4,1.4257046979865773
257,1,4,1.439060402684564
258,1,4,1.4524161073825503
259,1,4,1.465771812080537
260,1,4,1.4791275167785236
261,1,4,1.4924832214765102
262,1,4,1.5058389261744967
263,1,4,1.5191946308724833
264,1,4,1.53255033557047
265,1,4,1.5459060402684563
266,1,4,1.559261744966443
267,1,4,1.5726174496644296
268,1,4,1.5859731543624163
269,1,4,1.5993288590604027
270,1,4,1.6126845637583893
271,1,4,1.626040268456376
272,1,4,1.6393959731543626
273,1,4,1.652751677852349
274,1,4,1.6661073825503356
275,1,4,1.6794630872483223
276,1,4,1.692818791946309
277,1,4,1.7061744966442953
278,1,4,1.719530201342282
279,1,4,1.7328859060402686
280,1,4,1.746241610738255
281,1,4,1.7595973154362416
282,1,4,1.7729530201342283
283,1,4,1.786308724832215
284,1,4,1.7996644295302013
285,1,4,1.813020134228188
286,1,4,1.8263758389261746
287,1,4,1.8397315436241612
288,1,4,1.8530872483221477
289,1,4,1.8664429530201343
290,1,4,1.879798657718121
291,1,4,1.8931543624161076
292,1,4,1.906510067114094
293,1,4,1.9198657718120806
294,1,4,1.9332214765100673
295,1,4,1.9465771812080537
296,1,4,1.9599328859060403
297,1,4,1.973288590604027
298,1,4,1.9866442953020136
299,1,4,2.0
300,1,5,0.01
301,1,5,0.023355704697986576
302,1,5,0.03671140939597316
303,1,5,0.05006711409395973
304,1,5,0.0634228187919463
305,1,5,0.07677852348993289
306,1,5,0.09013422818791945
307,1,5,0.10348993288590604
308,1,5,0.11684563758389262
309,1,5,0.1302013422818792
310,1,5,0.1435570469798658
311,1,5,0.15691275167785237
312,1,5,0.17026845637583893
313,1,5,0.1836241610738255
314,1,5,0.1969798657718121
315,1,5,0.21033557046979867
316,1,5,0.22369127516778525
317,1,5,0.23704697986577183
318,1,5,0.2504026845637584
319,1,5,0.263758389261745
320,1,5,0.2771140939597316
321,1,5,0.29046979865771816
322,1,5,0.30382550335570474
323,1,5,0.3171812080536913
324,1,5,0.33053691275167785
325,1,5,0.34389261744966443
326,1,5,0.357248322147651
327,1,5,0.3706040268456376
328,1,5,0.38395973154362417
329,1,5,0.39731543624161075
330,1,5,0.41067114093959733
331,1,5,0.4240268456375839
332,1,5,0.4373825503355705
333,1,5,0.4507382550335571
334,1,5,0.46409395973154366
335,1,5,0.47744966442953024
336,1,5,0.4908053691275168
337,1,5,0.5041610738255033
338,1,5,0.51751677852349
339,1,5,0.5308724832214765
340,1,5,0.5442281879194631
341,1,5,0.5575838926174497
342,1,5,0.5709395973154363
343,1,5,0.5842953020134228
344,1,5,0.5976510067114095
345,1,5,0.611006711409396
346,1,5,0.6243624161073826
347,1,5,0.6377181208053692
348,1,5,0.6510738255033557
349,1,5,0.6644295302013423
350,1,5,0.6777852348993288
351,1,5,0.6911409395973155
352,1,5,0.704496644295302
353,1,5,0.7178523489932886
354,1,5,0.7312080536912752
355,1,5,0.7445637583892618
356,1,5,0.7579194630872483
357,1,5,0.771275167785235
358,1,5,0.7846308724832215
359,1,5,0.7979865771812081
360,1,5,0.8113422818791947
361,1,5,0.8246979865771813
362,1,5,0.8380536912751678
363,1,5,0.8514093959731545
364,1,5,0.864765100671141
365,1,5,0.8781208053691275
366,1,5,0.8914765100671141
367,1,5,0.9048322147651007
368,1,5,0.9181879194630873
369,1,5,0.9315436241610738
370,1,5,0.9448993288590605
371,1,5,0.958255033557047
372,1,5,0.9716107382550336
373,1,5,0.9849664429530202
374,1,5,0.9983221476510068
375,1,5,1.0116778523489933
376,1,5,1.02503355704698
377,1,5,1.0383892617449666
378,1,5,1.051744966442953
379,1,5,1.0651006711409396
380,1,5,1.0784563758389263
381,1,5,1.0918120805369127
382,1,5,1.1051677852348993
383,1,5,1.118523489932886
384,1,5,1.1318791946308726
385,1,5,1.145234899328859
386,1,5,1.1585906040268457
387,1,5,1.1719463087248323
388,1,5,1.185302013422819
389,1,5,1.1986577181208053
390,1,5,1.212013422818792
391,1,5,1.2253691275167786
392,1,5,1.2387248322147653
393,1,5,1.2520805369127517
394,1,5,1.2654362416107383
395,1,5,1.278791946308725
396,1,5,1.2921476510067114
397,1,5,1.305503355704698
398,1,5,1.3188590604026846
399,1,5,1.3322147651006713
400,1,5,1.3455704697986577
401,1,5,1.3589261744966443
402,1,5,1.372281879194631
403,1,5,1.3856375838926176
404,1,5,1.398993288590604
405,1,5,1.4123489932885906
406,1,5,1.4257046979865773
407,1,5,1.439060402684564
408,1,5,1.4524161073825503
409,1,5,1.465771812080537
410,1,5,1.4791275167785236
411,1,5,1.4924832214765102
412,1,5,1.5058389261744967
413,1,5,1.5191946308724833
414,1,5,1.53255033557047
415,1,5,1.5459060402684563
416,1,5,1.559261744966443
417,1,5,1.5726174496644296
418,1,5,1.5859731543624163
419,1,5,1.5993288590604027
420,1,5,1.6126845637583893
421,1,5,1.626040268456376
422,1,5,1.6393959731543626
423,1,5,1.652751677852349
424,1,5,1.6661073825503356
425,1,5,1.6794630872483223
426,1,5,1.692818791946309
427,1,5,1.7061744966442953
428,1,5,1.719530201342282
429,1,5,1.7328859060402686
430,1,5,1.746241610738255
431,1,5,1.7595973154362416
432,1,5,1.7729530201342283
433,1,5,1.786308724832215
434,1,5,1.7996644295302013
435,1,5,1.813020134228188
436,1,5,1.8263758389261746
437,1,5,1.8397315436241612
438,1,5,1.8530872483221477
439,1,5,1.8664429530201343
440,1,5,1.879798657718121
441,1,5,1.8931543624161076
442,1,5,1.906510067114094
443,1,5,1.9198657718120806
444,1,5,1.9332214765100673
445,1,5,1.9465771812080537
446,1,5,1.9599328859060403
447,1,5,1.973288590604027
448,1,5,1.9866442953020136
449,1,5,2.0
450,1,6,0.01
451,1,6,0.023355704697986576
452,1,6,0.03671140939597316
453,1,6,0.05006711409395973
454,1,6,0.0634228187919463
455,1,6,0.07677852348993289
456,1,6,0.09013422818791945
457,1,6,0.10348993288590604
458,1,6,0.11684563758389262
459,1,6,0.1302013422818792
460,1,6,0.1435570469798658
461,1,6,0.15691275167785237
462,1,6,0.17026845637583893
463,1,6,0.1836241610738255
464,1,6,0.1969798657718121
465,1,6,0.21033557046979867
466,1,6,0.22369127516778525
467,1,6,0.23704697986577183
468,1,6,0.2504026845637584
469,1,6,0.263758389261745
470,1,6,0.2771140939597316
471,1,6,0.29046979865771816
472,1,6,0.30382550335570474
473,1,6,0.3171812080536913
474,1,6,0.33053691275167785
475,1,6,0.34389261744966443
476,1,6,0.357248322147651
477,1,6,0.3706040268456376
478,1,6,0.38395973154362417
479,1,6,0.39731543624161075
480,1,6,0.41067114093959733
481,1,6,0.4240268456375839
482,1,6,0.4373825503355705
483,1,6,0.4507382550335571
484,1,6,0.46409395973154366
485,1,6,0.47744966442953024
486,1,6,0.4908053691275168
487,1,6,0.5041610738255033
488,1,6,0.51751677852349
489,1,6,0.5308724832214765
490,1,6,0.5442281879194631
491,1,6,0.5575838926174497
492,1,6,0.5709395973154363
493,1,6,0.5842953020134228
494,1,6,0.5976510067114095
495,1,6,0.611006711409396
496,1,6,0.6243624161073826
497,1,6,0.6377181208053692
498,1,6,0.6510738255033557
499,1,6,0.6644295302013423
500,1,6,0.6777852348993288
501,1,6,0.6911409395973155
502,1,6,0.704496644295302
503,1,6,0.7178523489932886
504,1,6,0.7312080536912752
505,1,6,0.7445637583892618
506,1,6,0.7579194630872483
507,1,6,0.771275167785235
508,1,6,0.7846308724832215
509,1,6,0.7979865771812081
510,1,6,0.8113422818791947
511,1,6,0.8246979865771813
512,1,6,0.8380536912751678
513,1,6,0.8514093959731545
514,1,6,0.864765100671141
515,1,6,0.8781208053691275
516,1,6,0.8914765100671141
517,1,6,0.9048322147651007
518,1,6,0.9181879194630873
519,1,6,0.9315436241610738
520,1,6,0.9448993288590605
521,1,6,0.958255033557047
522,1,6,0.9716107382550336
523,1,6,0.9849664429530202
524,1,6,0.9983221476510068
525,1,6,1.0116778523489933
526,1,6,1.02503355704698
527,1,6,1.0383892617449666
528,1,6,1.051744966442953
529,1,6,1.0651006711409396
530,1,6,1.0784563758389263
531,1,6,1.0918120805369127
532,1,6,1.1051677852348993
533,1,6,1.118523489932886
534,1,6,1.1318791946308726
535,1,6,1.145234899328859
536,1,6,1.1585906040268457
537,1,6,1.1719463087248323
538,1,6,1.185302013422819
539,1,6,1.1986577181208053
540,1,6,1.212013422818792
541,1,6,1.2253691275167786
542,1,6,1.2387248322147653
543,1,6,1.2520805369127517
544,1,6,1.2654362416107383
545,1,6,1.278791946308725
546,1,6,1.2921476510067114
547,1,6,1.305503355704698
548,1,6,1.3188590604026846
549,1,6,1.3322147651006713
550,1,6,1.3455704697986577
551,1,6,1.3589261744966443
552,1,6,1.372281879194631
553,1,6,1.3856375838926176
554,1,6,1.398993288590604
555,1,6,1.4123489932885906
556,1,6,1.4257046979865773
557,1,6,1.439060402684564
558,1,6,1.4524161073825503
559,1,6,1.465771812080537
560,1,6,1.4791275167785236
561,1,6,1.4924832214765102
562,1,6,1.5058389261744967
563,1,6,1.5191946308724833
564,1,6,1.53255033557047
565,1,6,1.5459060402684563
566,1,6,1.559261744966443
567,1,6,1.5726174496644296
568,1,6,1.5859731543624163
569,1,6,1.5993288590604027
570,1,6,1.6126845637583893
571,1,6,1.626040268456376
572,1,6,1.6393959731543626
573,1,6,1.652751677852349
574,1,6,1.6661073825503356
575,1,6,1.6794630872483223
576,1,6,1.692818791946309
577,1,6,1.7061744966442953
578,1,6,1.719530201342282
579,1,6,1.7328859060402686
580,1,6,1.746241610738255
581,1,6,1.7595973154362416
582,1,6,1.7729530201342283
583,1,6,1.786308724832215
584,1,6,1.7996644295302013
585,1,6,1.813020134228188
586,1,6,1.8263758389261746
587,1,6,1.8397315436241612
588,1,6,1.8530872483221477
589,1,6,1.8664429530201343
590,1,6,1.879798657718121
591,1,6,1.8931543624161076
592,1,6,1.906510067114094
593,1,6,1.9198657718120806
594,1,6,1.9332214765100673
595,1,6,1.9465771812080537
596,1,6,1.9599328859060403
597,1,6,1.973288590604027
598,1,6,1.9866442953020136
599,1,6,2.0
600,1,7,0.01
601,1,7,0.023355704697986576
602,1,7,0.03671140939597316
603,1,7,0.05006711409395973
604,1,7,0.0634228187919463
605,1,7,0.07677852348993289
606,1,7,0.09013422818791945
607,1,7,0.10348993288590604
608,1,7,0.11684563758389262
609,1,7,0.1302013422818792
610,1,7,0.1435570469798658
611,1,7,0.15691275167785237
612,1,7,0.17026845637583893
613,1,7,0.1836241610738255
614,1,7,0.1969798657718121
615,1,7,0.21033557046979867
616,1,7,0.22369127516778525
617,1,7,0.23704697986577183
618,1,7,0.2504026845637584
619,1,7,0.263758389261745
620,1,7,0.2771140939597316
621,1,7,0.29046979865771816
622,1,7,0.30382550335570474
623,1,7,0.3171812080536913
624,1,7,0.33053691275167785
625,1,7,0.34389261744966443
626,1,7,0.357248322147651
627,1,7,0.3706040268456376
628,1,7,0.38395973154362417
629,1,7,0.39731543624161075
630,1,7,0.41067114093959733
631,1,7,0.4240268456375839
632,1,7,0.4373825503355705
633,1,7,0.4507382550335571
634,1,7,0.46409395973154366
635,1,7,0.47744966442953024
636,1,7,0.4908053691275168
637,1,7,0.5041610738255033
638,1,7,0.51751677852349
639,1,7,0.5308724832214765
640,1,7,0.5442281879194631
641,1,7,0.5575838926174497
642,1,7,0.5709395973154363
643,1,7,0.5842953020134228
644,1,7,0.5976510067114095
645,1,7,0.611006711409396
646,1,7,0.6243624161073826
647,1,7,0.6377181208053692
648,1,7,0.6510738255033557
649,1,7,0.6644295302013423
650,1,7,0.6777852348993288
651,1,7,0.6911409395973155
652,1,7,0.704496644295302
653,1,7,0.7178523489932886
654,1,7,0.7312080536912752
655,1,7,0.7445637583892618
656,1,7,0.7579194630872483
657,1,7,0.771275167785235
658,1,7,0.7846308724832215
659,1,7,0.7979865771812081
660,1,7,0.8113422818791947
661,1,7,0.8246979865771813
662,1,7,0.8380536912751678
663,1,7,0.8514093959731545
664,1,7,0.864765100671141
665,1,7,0.8781208053691275
666,1,7,0.8914765100671141
667,1,7,0.9048322147651007
668,1,7,0.9181879194630873
669,1,7,0.9315436241610738
670,1,7,0.9448993288590605
671,1,7,0.958255033557047
672,1,7,0.9716107382550336
673,1,7,0.9849664429530202
674,1,7,0.9983221476510068
675,1,7,1.0116778523489933
676,1,7,1.02503355704698
677,1,7,1.0383892617449666
678,1,7,1.051744966442953
679,1,7,1.0651006711409396
680,1,7,1.0784563758389263
681,1,7,1.0918120805369127
682,1,7,1.1051677852348993
683,1,7,1.118523489932886
684,1,7,1.1318791946308726
685,1,7,1.145234899328859
686,1,7,1.1585906040268457
687,1,7,1.1719463087248323
688,1,7,1.185302013422819
689,1,7,1.1986577181208053
690,1,7,1.212013422818792
691,1,7,1.2253691275167786
692,1,7,1.2387248322147653
693,1,7,1.2520805369127517
694,1,7,1.2654362416107383
695,1,7,1.278791946308725
696,1,7,1.2921476510067114
697,1,7,1.305503355704698
698,1,7,1.3188590604026846
699,1,7,1.3322147651006713
700,1,7,1.3455704697986577
701,1,7,1.3589261744966443
702,1,7,1.372281879194631
703,1,7,1.3856375838926176
704,1,7,1.398993288590604
705,1,7,1.4123489932885906
706,1,7,1.4257046979865773
707,1,7,1.439060402684564
708,1,7,1.4524161073825503
709,1,7,1.465771812080537
710,1,7,1.4791275167785236
711,1,7,1.4924832214765102
712,1,7,1.5058389261744967
713,1,7,1.5191946308724833
714,1,7,1.53255033557047
715,1,7,1.5459060402684563
716,1,7,1.559261744966443
717,1,7,1.5726174496644296
718,1,7,1.5859731543624163
719,1,7,1.5993288590604027
720,1,7,1.6126845637583893
721,1,7,1.626040268456376
722,1,7,1.6393959731543626
723,1,7,1.652751677852349
724,1,7,1.6661073825503356
725,1,7,1.6794630872483223
726,1,7,1.692818791946309
727,1,7,1.7061744966442953
728,1,7,1.719530201342282
729,1,7,1.7328859060402686
730,1,7,1.746241610738255
731,1,7,1.7595973154362416
732,1,7,1.7729530201342283
733,1,7,1.786308724832215
734,1,7,1.7996644295302013
735,1,7,1.813020134228188
736,1,7,1.8263758389261746
737,1,7,1.8397315436241612
738,1,7,1.8530872483221477
739,1,7,1.8664429530201343
740,1,7,1.879798657718121
741,1,7,1.8931543624161076
742,1,7,1.906510067114094
743,1,7,1.9198657718120806
744,1,7,1.9332214765100673
745,1,7,1.9465771812080537
746,1,7,1.9599328859060403
747,1,7,1.973288590604027
748,1,7,1.9866442953020136
749,1,7,2.0
750,1,8,0.01
751,1,8,0.023355704697986576
752,1,8,0.03671140939597316
753,1,8,0.05006711409395973
754,1,8,0.0634228187919463
755,1,8,0.07677852348993289
756,1,8,0.09013422818791945
757,1,8,0.10348993288590604
758,1,8,0.11684563758389262
759,1,8,0.1302013422818792
760,1,8,0.1435570469798658
761,1,8,0.15691275167785237
762,1,8,0.17026845637583893
763,1,8,0.1836241610738255
764,1,8,0.1969798657718121
765,1,8,0.21033557046979867
766,1,8,0.22369127516778525
767,1,8,0.23704697986577183
768,1,8,0.2504026845637584
769,1,8,0.263758389261745
770,1,8,0.2771140939597316
771,1,8,0.29046979865771816
772,1,8,0.30382550335570474
773,1,8,0.3171812080536913
774,1,8,0.33053691275167785
775,1,8,0.34389261744966443
776,1,8,0.357248322147651
777,1,8,0.3706040268456376
778,1,8,0.38395973154362417
779,1,8,0.39731543624161075
780,1,8,0.41067114093959733
781,1,8,0.4240268456375839
782,1,8,0.4373825503355705
783,1,8,0.4507382550335571
784,1,8,0.46409395973154366
785,1,8,0.47744966442953024
786,1,8,0.4908053691275168
787,1,8,0.5041610738255033
788,1,8,0.51751677852349
789,1,8,0.5308724832214765
790,1,8,0.5442281879194631
791,1,8,0.5575838926174497
792,1,8,0.5709395973154363
793,1,8,0.5842953020134228
794,1,8,0.5976510067114095
795,1,8,0.611006711409396
796,1,8,0.6243624161073826
797,1,8,0.6377181208053692
798,1,8,0.6510738255033557
799,1,8,0.6644295302013423
800,1,8,0.6777852348993288
801,1,8,0.6911409395973155
802,1,8,0.704496644295302
803,1,8,0.7178523489932886
804,1,8,0.7312080536912752
805,1,8,0.7445637583892618
806,1,8,0.7579194630872483
807,1,8,0.771275167785235
808,1,8,0.7846308724832215
809,1,8,0.7979865771812081
810,1,8,0.8113422818791947
811,1,8,0.8246979865771813
812,1,8,0.8380536912751678
813,1,8,0.8514093959731545
814,1,8,0.864765100671141
815,1,8,0.8781208053691275
816,1,8,0.8914765100671141
817,1,8,0.9048322147651007
818,1,8,0.9181879194630873
819,1,8,0.9315436241610738
820,1,8,0.9448993288590605
821,1,8,0.958255033557047
822,1,8,0.9716107382550336
823,1,8,0.9849664429530202
824,1,8,0.9983221476510068
825,1,8,1.0116778523489933
826,1,8,1.02503355704698
827,1,8,1.0383892617449666
828,1,8,1.051744966442953
829,1,8,1.0651006711409396
830,1,8,1.0784563758389263
831,1,8,1.0918120805369127
832,1,8,1.1051677852348993
833,1,8,1.118523489932886
834,1,8,1.1318791946308726
835,1,8,1.145234899328859
836,1,8,1.1585906040268457
837,1,8,1.1719463087248323
838,1,8,1.185302013422819
839,1,8,1.1986577181208053
840,1,8,1.212013422818792
841,1,8,1.2253691275167786
842,1,8,1.2387248322147653
843,1,8,1.2520805369127517
844,1,8,1.2654362416107383
845,1,8,1.278791946308725
846,1,8,1.2921476510067114
847,1,8,1.305503355704698
848,1,8,1.3188590604026846
849,1,8,1.3322147651006713
850,1,8,1.3455704697986577
851,1,8,1.3589261744966443
852,1,8,1.372281879194631
853,1,8,1.3856375838926176
854,1,8,1.398993288590604
855,1,8,1.4123489932885906
856,1,8,1.4257046979865773
857,1,8,1.439060402684564
858,1,8,1.4524161073825503
859,1,8,1.465771812080537
860,1,8,1.4791275167785236
861,1,8,1.4924832214765102
862,1,8,1.5058389261744967
863,1,8,1.5191946308724833
864,1,8,1.53255033557047
865,1,8,1.5459060402684563
866,1,8,1.559261744966443
867,1,8,1.5726174496644296
868,1,8,1.5859731543624163
869,1,8,1.5993288590604027
870,1,8,1.6126845637583893
871,1,8,1.626040268456376
872,1,8,1.6393959731543626
873,1,8,1.652751677852349
874,1,8,1.6661073825503356
875,1,8,1.6794630872483223
876,1,8,1.692818791946309
877,1,8,1.7061744966442953
878,1,8,1.719530201342282
879,1,8,1.7328859060402686
880,1,8,1.746241610738255
881,1,8,1.7595973154362416
882,1,8,1.7729530201342283
883,1,8,1.786308724832215
884,1,8,1.7996644295302013
885,1,8,1.813020134228188
886,1,8,1.8263758389261746
887,1,8,1.8397315436241612
888,1,8,1.8530872483221477
889,1,8,1.8664429530201343
890,1,8,1.879798657718121
891,1,8,1.8931543624161076
892,1,8,1.906510067114094
893,1,8,1.9198657718120806
894,1,8,1.9332214765100673
895,1,8,1.9465771812080537
896,1,8,1.9599328859060403
897,1,8,1.973288590604027
898,1,8,1.9866442953020136
899,1,8,2.0
900,1,9,0.01
901,1,9,0.023355704697986576
902,1,9,0.03671140939597316
903,1,9,0.05006711409395973
904,1,9,0.0634228187919463
905,1,9,0.07677852348993289
906,1,9,0.09013422818791945
907,1,9,0.10348993288590604
908,1,9,0.11684563758389262
909,1,9,0.1302013422818792
910,1,9,0.1435570469798658
911,1,9,0.15691275167785237
912,1,9,0.17026845637583893
913,1,9,0.1836241610738255
914,1,9,0.1969798657718121
915,1,9,0.21033557046979867
916,1,9,0.22369127516778525
917,1,9,0.23704697986577183
918,1,9,0.2504026845637584
919,1,9,0.263758389261745
920,1,9,0.2771140939597316
921,1,9,0.29046979865771816
922,1,9,0.30382550335570474
923,1,9,0.3171812080536913
924,1,9,0.33053691275167785
925,1,9,0.34389261744966443
926,1,9,0.357248322147651
927,1,9,0.3706040268456376
928,1,9,0.38395973154362417
929,1,9,0.39731543624161075
930,1,9,0.41067114093959733
931,1,9,0.4240268456375839
932,1,9,0.4373825503355705
933,1,9,0.4507382550335571
934,1,9,0.46409395973154366
935,1,9,0.47744966442953024
936,1,9,0.4908053691275168
937,1,9,0.5041610738255033
938,1,9,0.51751677852349
939,1,9,0.5308724832214765
940,1,9,0.5442281879194631
941,1,9,0.5575838926174497
942,1,9,0.5709395973154363
943,1,9,0.5842953020134228
944,1,9,0.5976510067114095
945,1,9,0.611006711409396
946,1,9,0.6243624161073826
947,1,9,0.6377181208053692
948,1,9,0.6510738255033557
