,date,ozone,pm25,co
0,1999-07-01,0.0120237142857142,20.0,1.3006864999999996
1,1999-07-02,0.0276992499999998,23.89999999999992,0.9581935624999984
2,1999-07-03,0.0439687499999999,36.69999999999992,1.1944444666666665
3,1999-07-04,0.0351615,39.0,1.0815476875
4,1999-07-05,0.0383593750000001,28.171428571428475,0.9395833125000008
5,1999-07-06,0.051270875,31.800000000000075,1.0661458124999996
6,1999-07-08,0.0291658749999996,9.08333333333333,0.8965719999999977
7,1999-07-09,0.0389551428571428,18.29999999999997,1.0451262
8,1999-07-10,0.0345417142857142,17.599999999999973,0.9080356428571428
9,1999-07-11,0.0232974285714285,3.599999999999973,0.6886905000000021
10,1999-07-13,0.024180625,5.899999999999986,0.7788301250000003
11,1999-07-20,0.0250535714285714,11.899999999999965,1.061070375
12,1999-07-23,0.0362918333333332,12.649999999999972,1.264843687500002
13,1999-07-26,0.044548333333333,18.819999999999943,1.0036458125000003
14,1999-07-29,0.0385951428571427,24.019999999999865,1.420844562499996
15,1999-07-31,0.0523512857142858,36.199999999999925,1.05091725
16,1999-08-01,0.0414642857142854,21.32857142857153,0.9526041875000012
17,1999-08-02,0.0329664285714285,12.0,0.9191369375000008
18,1999-08-03,0.0348108571428571,9.60000000000001,0.8163156875
19,1999-08-04,0.033443142857143,14.185714285714267,0.9000619999999995
20,1999-08-05,0.0283334285714285,19.20000000000002,1.0960464375000003
21,1999-08-06,0.0375891428571427,14.5,1.0233191875
22,1999-08-07,0.0475357142857142,10.316666666666688,0.8619791250000003
23,1999-08-08,0.0451907142857143,33.59999999999994,0.9335937500000004
24,1999-08-10,0.0260174285714287,7.942857142857214,0.8954546250000007
25,1999-08-13,0.0260257142857143,21.15555555555537,1.1047338750000055
26,1999-08-14,0.0387855714285714,17.099999999999966,1.111718687499999
27,1999-08-15,0.0160475714285714,10.700000000000022,0.9846353749999998
28,1999-08-16,0.0239087142857143,11.237499999999995,1.0629302500000004
29,1999-08-17,0.0333454285714285,32.599999999999945,1.1189439374999997
30,1999-08-18,0.0307539999999999,25.699999999999967,1.1140058750000004
31,1999-08-19,0.0229832857142855,8.08571428571429,0.9427082499999996
32,1999-08-21,0.0131488571428571,5.3,0.9213541874999996
33,1999-08-22,0.0124465714285714,5.599999999999987,0.9669271874999896
34,1999-08-23,0.0208088571428571,12.799999999999972,1.2659399375000002
35,1999-08-25,0.0327490000000002,13.810000000000048,1.097253812500004
36,1999-08-26,0.0162798571428571,12.700000000000026,1.2136118125000004
37,1999-08-27,0.0277915714285713,18.90000000000004,1.247629875
38,1999-08-28,0.0364108571428572,32.00909090909098,1.0726563124999993
39,1999-08-29,0.0336428571428571,26.80000000000004,0.8690104375000002
40,1999-08-30,0.0105832857142857,4.600000000000009,0.7146069374999998
41,1999-08-31,0.0197481428571427,6.642857142857157,0.8421318750000009
42,1999-09-01,0.0174524285714285,5.799999999999996,0.9097876250000008
43,1999-09-02,0.0145892857142857,9.70000000000002,1.2640398749999988
44,1999-09-03,0.0086567142857143,12.288888888889014,1.7045161250000045
45,1999-09-04,0.0106784285714285,11.900000000000007,1.2557291874999994
46,1999-09-06,0.0169760000000001,7.399999999999958,0.8664063124999994
47,1999-09-09,0.0210714285714286,33.7799999999999,1.4319458124999958
48,1999-09-11,0.0254462857142857,16.70000000000003,1.2221354375000002
49,1999-09-12,0.0298334285714284,12.349999999999978,1.0992187500000028
50,1999-09-13,0.028145,13.59999999999998,1.2167614375000004
51,1999-09-14,0.0185667142857142,16.900000000000034,1.4409394374999998
52,1999-09-15,0.0088509999999999,19.38000000000001,1.5292850625000003
53,1999-09-16,0.0178082857142857,5.799999999999996,0.8355586875000001
54,1999-09-17,0.015369,4.399999999999991,0.8479876875000001
55,1999-09-18,0.0140297142857141,7.341666666666678,1.1609375625000065
56,1999-09-19,0.0302499999999999,11.5,1.210416625
57,1999-09-20,0.0291072857142857,14.70000000000003,0.9100316875
58,1999-09-21,0.0075487142857142,12.499999999999924,1.1049064374999942
59,1999-09-23,0.0123017142857142,13.200000000000028,1.0422558750000006
60,1999-09-24,0.0254513333333333,19.94999999999993,1.0984848750000002
61,1999-09-25,0.0222778333333333,23.200000000000014,1.1179688750000008
62,1999-09-26,0.0134581666666666,7.5,0.962499875
63,1999-09-27,0.0165068333333334,10.799999999999986,1.306148125000005
64,1999-09-28,0.0278308571428571,21.7,1.1578125000000004
65,1999-09-29,0.0267501428571429,21.09999999999996,0.927809
66,1999-09-30,0.0151099999999996,7.10000000000011,0.9437907499999976
67,1999-10-01,0.0104464285714285,12.100000000000028,1.1208331874999995
68,1999-10-02,0.0274821428571428,15.94999999999994,1.0687500000000014
69,1999-10-03,0.0263750000000002,19.44166666666673,0.957031249999998
70,1999-10-04,0.0088274285714285,13.19999999999999,0.9906249999999998
71,1999-10-05,0.0034791666666666,5.799999999999979,0.9260821874999996
72,1999-10-06,0.0121588333333334,10.609090909090936,0.9623959374999966
73,1999-10-07,0.0093666666666666,6.799999999999996,0.8569655625000002
74,1999-10-08,0.0148263333333333,9.099999999999998,0.9602671428571432
75,1999-10-09,0.010493,16.26363636363624,0.8375000833333311
76,1999-10-10,0.0061528333333333,25.849999999999977,0.9718749166666664
77,1999-10-11,0.0137776666666666,9.650000000000002,0.8347223333333338
78,1999-10-12,0.0106956666666666,7.055555555555589,0.869298714285714
79,1999-10-13,0.0187429999999999,8.250000000000004,0.8884470714285723
80,1999-10-14,0.0136459999999999,4.550000000000007,0.7877705000000003
81,1999-10-15,0.010165,7.8142857142857025,1.012145785714286
